review,label,tokens
untk lazada tolong y kasih pilih kurir pake konsumen jngn sebunyin pake pilih seller kmpeten kyk js pengirimn super lelet sprt,1,"['untk', 'lazada', 'tolong', 'y', 'kasih', 'pilih', 'kurir', 'pake', 'konsumen', 'jngn', 'sebunyin', 'pake', 'pilih', 'seller', 'kmpeten', 'kyk', 'js', 'pengirimn', 'super', 'lelet', 'sprt']"
kasih dlu,1,"['kasih', 'dlu']"
ttp amanah bos,1,"['ttp', 'amanah', 'bos']"
gin karna maka,1,"['gin', 'karna', 'maka']"
baguss,1,['baguss']
godd job,1,"['godd', 'job']"
udah logindi lazada pas konfirmasi pesan hilang akun koin kumpul hilang tolong baca,1,"['udah', 'logindi', 'lazada', 'pas', 'konfirmasi', 'pesan', 'hilang', 'akun', 'koin', 'kumpul', 'hilang', 'tolong', 'baca']"
barang murah,1,"['barang', 'murah']"
sy suka layan kurir,1,"['sy', 'suka', 'layan', 'kurir']"
bntang dlu barang blm smoga barang puas,1,"['bntang', 'dlu', 'barang', 'blm', 'smoga', 'barang', 'puas']"
bagus,1,['bagus']
bantu,1,['bantu']
langgan,1,['langgan']
bagus,1,['bagus']
lumayan dr cape pasar kdng niat beli nyampe pasar beli laen pake lazada irit ongkos tenaga,1,"['lumayan', 'dr', 'cape', 'pasar', 'kdng', 'niat', 'beli', 'nyampe', 'pasar', 'beli', 'laen', 'pake', 'lazada', 'irit', 'ongkos', 'tenaga']"
suka,1,['suka']
mantap,1,['mantap']
konsumen senyum produk kualitas ce konsumen wajah cemberut brg pesan sesuai produk kualitas mantap,1,"['konsumen', 'senyum', 'produk', 'kualitas', 'ce', 'konsumen', 'wajah', 'cemberut', 'brg', 'pesan', 'sesuai', 'produk', 'kualitas', 'mantap']"
bagus,1,['bagus']
mantul,1,['mantul']
bintang lihat kirim muas,1,"['bintang', 'lihat', 'kirim', 'muas']"
bagus,1,['bagus']
lazada faylater,1,"['lazada', 'faylater']"
keren banget,1,"['keren', 'banget']"
sayang ongkir,1,"['sayang', 'ongkir']"
lumayan bagus iklan kurang,1,"['lumayan', 'bagus', 'iklan', 'kurang']"
bantu,1,['bantu']
lazada lumayan bagus belanja,1,"['lazada', 'lumayan', 'bagus', 'belanja']"
kirim suka telat tolong cantum nomer tlpon kurir hubung jemput ninja suka telat tolong profesional kerja,0,"['kirim', 'suka', 'telat', 'tolong', 'cantum', 'nomer', 'tlpon', 'kurir', 'hubung', 'jemput', 'ninja', 'suka', 'telat', 'tolong', 'profesional', 'kerja']"
it,1,['it']
lazada mantap,1,"['lazada', 'mantap']"
keren lazada,1,"['keren', 'lazada']"
mantap,1,['mantap']
kirim cepat barang sesuai pesan,1,"['kirim', 'cepat', 'barang', 'sesuai', 'pesan']"
mantul,1,['mantul']
tolong abdet lazada,1,"['tolong', 'abdet', 'lazada']"
lasaza,1,['lasaza']
pesan paket rak bagasi mobilio proses,1,"['pesan', 'paket', 'rak', 'bagasi', 'mobilio', 'proses']"
bermanfat,1,['bermanfat']
lumayan belanja lazada kadang bener kadang salah,1,"['lumayan', 'belanja', 'lazada', 'kadang', 'bener', 'kadang', 'salah']"
harap lazada slalu produk original langgan kecewa,1,"['harap', 'lazada', 'slalu', 'produk', 'original', 'langgan', 'kecewa']"
kasi bintang katna app lumayan bagus,1,"['kasi', 'bintang', 'katna', 'app', 'lumayan', 'bagus']"
god,1,['god']
like,1,['like']
kasih bintang,1,"['kasih', 'bintang']"
lajada depan,1,"['lajada', 'depan']"
pesan sesuai harap kasih bintang,1,"['pesan', 'sesuai', 'harap', 'kasih', 'bintang']"
lazada tolong prioritas expedisi ninja express cepat kirim,1,"['lazada', 'tolong', 'prioritas', 'expedisi', 'ninja', 'express', 'cepat', 'kirim']"
mantap,1,['mantap']
murah,1,['murah']
keren,1,['keren']
smoga auksesss slalu,1,"['smoga', 'auksesss', 'slalu']"
lazada baik,1,"['lazada', 'baik']"
lazada mantap,1,"['lazada', 'mantap']"
mantap,1,['mantap']
puas banget,1,"['puas', 'banget']"
oke,1,['oke']
matul,1,['matul']
tolong event iklan ganggu event guna langgan jabodetabek,0,"['tolong', 'event', 'iklan', 'ganggu', 'event', 'guna', 'langgan', 'jabodetabek']"
puas ajar lazada,1,"['puas', 'ajar', 'lazada']"
mantap,1,['mantap']
lazada keren,1,"['lazada', 'keren']"
top banget,1,"['top', 'banget']"
coba,1,['coba']
mantap dah,1,"['mantap', 'dah']"
suka,1,['suka']
baik cekout terus kena cv suka baja pas kena cv baja,0,"['baik', 'cekout', 'terus', 'kena', 'cv', 'suka', 'baja', 'pas', 'kena', 'cv', 'baja']"
lumayan harga rakyat,1,"['lumayan', 'harga', 'rakyat']"
top,1,['top']
lumayan ongkir ajj mahal,1,"['lumayan', 'ongkir', 'ajj', 'mahal']"
bagus,1,['bagus']
moga sesuai fengan foto,1,"['moga', 'sesuai', 'fengan', 'foto']"
bagus,1,['bagus']
oke,1,['oke']
shoping,1,['shoping']
josss,1,['josss']
bagus,1,['bagus']
bintang bicara,1,"['bintang', 'bicara']"
tolong fitur pilih jasa kirim,1,"['tolong', 'fitur', 'pilih', 'jasa', 'kirim']"
god,1,['god']
tolong update berat muat halaman banget muat halaman update kemaren lancar update muat halaman suka make lazada tolong berat muat halaman ringan,0,"['tolong', 'update', 'berat', 'muat', 'halaman', 'banget', 'muat', 'halaman', 'update', 'kemaren', 'lancar', 'update', 'muat', 'halaman', 'suka', 'make', 'lazada', 'tolong', 'berat', 'muat', 'halaman', 'ringan']"
mudah murah,1,"['mudah', 'murah']"
bagus kendala jasa ekspedisi bagus ditambahin expedisi kirim cepat sttus jalan paket ubah susah lacak,1,"['bagus', 'kendala', 'jasa', 'ekspedisi', 'bagus', 'ditambahin', 'expedisi', 'kirim', 'cepat', 'sttus', 'jalan', 'paket', 'ubah', 'susah', 'lacak']"
mantap,1,['mantap']
mantabbbbn,1,['mantabbbbn']
puas,1,['puas']
ajj,1,['ajj']
ongkir mahal,1,"['ongkir', 'mahal']"
oke deh cmn trobel pas bagi transaksi mohon baik depan,1,"['oke', 'deh', 'cmn', 'trobel', 'pas', 'bagi', 'transaksi', 'mohon', 'baik', 'depan']"
mantap,1,['mantap']
mantap jaya sukses,1,"['mantap', 'jaya', 'sukses']"
terbanntu,1,['terbanntu']
lazada,1,['lazada']
suka belanja lazada murah riah nampollllll,1,"['suka', 'belanja', 'lazada', 'murah', 'riah', 'nampollllll']"
playlater gk muncul pnya,1,"['playlater', 'gk', 'muncul', 'pnya']"
oke,1,['oke']
lazada mohon toko seller amanah blokir rugi konsumen contoh pesan celana lois harga rb eh celana harga an,1,"['lazada', 'mohon', 'toko', 'seller', 'amanah', 'blokir', 'rugi', 'konsumen', 'contoh', 'pesan', 'celana', 'lois', 'harga', 'rb', 'eh', 'celana', 'harga', 'an']"
mudah lengkap,1,"['mudah', 'lengkap']"
mantepp,1,['mantepp']
pilih belanja lazada karna pakai ekspedisi ninja ninja paket rumah daerah perkotan paket antar ekspedisi paket antar rumah sat cek out beli pilih jasa ekspedisi bantu,0,"['pilih', 'belanja', 'lazada', 'karna', 'pakai', 'ekspedisi', 'ninja', 'ninja', 'paket', 'rumah', 'daerah', 'perkotan', 'paket', 'antar', 'ekspedisi', 'paket', 'antar', 'rumah', 'sat', 'cek', 'out', 'beli', 'pilih', 'jasa', 'ekspedisi', 'bantu']"
god,1,['god']
moga toko amanah amin,1,"['moga', 'toko', 'amanah', 'amin']"
oke,1,['oke']
moga barang bagus,1,"['moga', 'barang', 'bagus']"
mantap,1,['mantap']
sate update bagi lazada mantap belanja online ngumpulin vouchernya mudah voucher lazada belanja minimal gitu saran minigame voucher minimal belanja rp hadiah lai moga erti,1,"['sate', 'update', 'bagi', 'lazada', 'mantap', 'belanja', 'online', 'ngumpulin', 'vouchernya', 'mudah', 'voucher', 'lazada', 'belanja', 'minimal', 'gitu', 'saran', 'minigame', 'voucher', 'minimal', 'belanja', 'rp', 'hadiah', 'lai', 'moga', 'erti']"
manual jasa kirim sedia apk,0,"['manual', 'jasa', 'kirim', 'sedia', 'apk']"
bagus bagus bagus bagus,1,"['bagus', 'bagus', 'bagus', 'bagus']"
suka,1,['suka']
bagus,1,['bagus']
suka dh pokok sma lazada,1,"['suka', 'dh', 'pokok', 'sma', 'lazada']"
lazpaylater sya bsa gunakanlimit saldo limit bnyak apan tlong baik pliss,1,"['lazpaylater', 'sya', 'bsa', 'gunakanlimit', 'saldo', 'limit', 'bnyak', 'apan', 'tlong', 'baik', 'pliss']"
oke,1,['oke']
coba,1,['coba']
yak,1,['yak']
kasih jendral bintang lazada mantabz maju jaya,1,"['kasih', 'jendral', 'bintang', 'lazada', 'mantabz', 'maju', 'jaya']"
langgan,1,['langgan']
bagus,1,['bagus']
muas,1,['muas']
bagus,1,['bagus']
bantu belanja gampang,1,"['bantu', 'belanja', 'gampang']"
hade pulak akun kali sdah akun lazada mans lh belanja alollo tolong bantu lazada,1,"['hade', 'pulak', 'akun', 'kali', 'sdah', 'akun', 'lazada', 'mans', 'lh', 'belanja', 'alollo', 'tolong', 'bantu', 'lazada']"
murah keren,1,"['murah', 'keren']"
lazada emng bagus tp kadang penjualy bagus suka nipu,1,"['lazada', 'emng', 'bagus', 'tp', 'kadang', 'penjualy', 'bagus', 'suka', 'nipu']"
tolong kak gimana vcr casback situ udah vcr casbck tp pas checkout total biaya potong sm vcr cashback jls stu tera vcr cashbck brlaku produk sya psan tp tdak potong sma skali sma vcr cshbcknya udah sya klaim tulis nau checkout tp kemarin vcr cshbcknya gk bsa dipakrle mskipun,0,"['tolong', 'kak', 'gimana', 'vcr', 'casback', 'situ', 'udah', 'vcr', 'casbck', 'tp', 'pas', 'checkout', 'total', 'biaya', 'potong', 'sm', 'vcr', 'cashback', 'jls', 'stu', 'tera', 'vcr', 'cashbck', 'brlaku', 'produk', 'sya', 'psan', 'tp', 'tdak', 'potong', 'sma', 'skali', 'sma', 'vcr', 'cshbcknya', 'udah', 'sya', 'klaim', 'tulis', 'nau', 'checkout', 'tp', 'kemarin', 'vcr', 'cshbcknya', 'gk', 'bsa', 'dipakrle', 'mskipun']"
lazada bagus munggin bagus lgi,1,"['lazada', 'bagus', 'munggin', 'bagus', 'lgi']"
nanya,1,['nanya']
bagus,1,['bagus']
lazada mantap,1,"['lazada', 'mantap']"
kasi bonus,1,"['kasi', 'bonus']"
sbnr bantu pes y sesuai pes kadang kesel y pesan y sesuai pes,1,"['sbnr', 'bantu', 'pes', 'y', 'sesuai', 'pes', 'kadang', 'kesel', 'y', 'pesan', 'y', 'sesuai', 'pes']"
lazada emang top,1,"['lazada', 'emang', 'top']"
baik,1,['baik']
bagus tp syang ongkir mahal,1,"['bagus', 'tp', 'syang', 'ongkir', 'mahal']"
god job,1,"['god', 'job']"
mantul,1,['mantul']
lumayan aplikasi bagus iklan,1,"['lumayan', 'aplikasi', 'bagus', 'iklan']"
bagus,1,['bagus']
bingit boss,1,"['bingit', 'boss']"
moga sllu amanah,1,"['moga', 'sllu', 'amanah']"
aplikasi hebat ko akun masuk keteranganya coba masuk bingung gimana bayar tagih paylaternya,1,"['aplikasi', 'hebat', 'ko', 'akun', 'masuk', 'keteranganya', 'coba', 'masuk', 'bingung', 'gimana', 'bayar', 'tagih', 'paylaternya']"
langgan setia lazada,1,"['langgan', 'setia', 'lazada']"
pokok suka,1,"['pokok', 'suka']"
sngat bgus,1,"['sngat', 'bgus']"
mantap,1,['mantap']
pesan cepat layan,1,"['pesan', 'cepat', 'layan']"
amanah,1,['amanah']
kumpul diskon gagal jaring bagus,1,"['kumpul', 'diskon', 'gagal', 'jaring', 'bagus']"
gg,1,['gg']
perhati mutu produk jual kadang sesuai gambar,1,"['perhati', 'mutu', 'produk', 'jual', 'kadang', 'sesuai', 'gambar']"
bgs,1,['bgs']
keren,1,['keren']
godjob,1,['godjob']
hapus akun lazpaylater tunggak apa sat hapus akun,0,"['hapus', 'akun', 'lazpaylater', 'tunggak', 'apa', 'sat', 'hapus', 'akun']"
tunggu order kasih bintang barang sesuai pesan,1,"['tunggu', 'order', 'kasih', 'bintang', 'barang', 'sesuai', 'pesan']"
amanah percaya slalu mudah,1,"['amanah', 'percaya', 'slalu', 'mudah']"
amanah,1,['amanah']
kalu emang terima syukur lazada,1,"['kalu', 'emang', 'terima', 'syukur', 'lazada']"
nice,1,['nice']
moga depan trima kasih,1,"['moga', 'depan', 'trima', 'kasih']"
mantap aplikasi lazada,1,"['mantap', 'aplikasi', 'lazada']"
aplikasi bagus ekspedisi muas kirim kecewa,1,"['aplikasi', 'bagus', 'ekspedisi', 'muas', 'kirim', 'kecewa']"
tolong ongkirnya rang,1,"['tolong', 'ongkirnya', 'rang']"
bbbbbbbbb b,1,"['bbbbbbbbb', 'b']"
top,1,['top']
smg amanah dn dptkn bonus lainny,1,"['smg', 'amanah', 'dn', 'dptkn', 'bonus', 'lainny']"
suka aplikasi mudah belanja gk pusat perbelanjan heran sat coba kumpul vocher cashback pemberitahuan permintan gagal indikasi aktifitas akun sesuai slalu kadi promosi ttep gagal dapet harga murah tolong mudah,1,"['suka', 'aplikasi', 'mudah', 'belanja', 'gk', 'pusat', 'perbelanjan', 'heran', 'sat', 'coba', 'kumpul', 'vocher', 'cashback', 'pemberitahuan', 'permintan', 'gagal', 'indikasi', 'aktifitas', 'akun', 'sesuai', 'slalu', 'kadi', 'promosi', 'ttep', 'gagal', 'dapet', 'harga', 'murah', 'tolong', 'mudah']"
download lazada ko lazadapaylater,1,"['download', 'lazada', 'ko', 'lazadapaylater']"
bagus,1,['bagus']
bagus,1,['bagus']
kasih bintang harga mahal mahal,1,"['kasih', 'bintang', 'harga', 'mahal', 'mahal']"
kasih bintang karna mahal,1,"['kasih', 'bintang', 'karna', 'mahal']"
henat,1,['henat']
baguss,1,['baguss']
apk bagus mending gratis ongkir minimal belanja ubah kak gratis ongkir tnpa minimal belanja mending gratis ongkir minimal belanja ongkir rumah ku mehong bgttt,1,"['apk', 'bagus', 'mending', 'gratis', 'ongkir', 'minimal', 'belanja', 'ubah', 'kak', 'gratis', 'ongkir', 'tnpa', 'minimal', 'belanja', 'mending', 'gratis', 'ongkir', 'minimal', 'belanja', 'ongkir', 'rumah', 'ku', 'mehong', 'bgttt']"
wow,1,['wow']
neng banget,1,"['neng', 'banget']"
promo mantul,1,"['promo', 'mantul']"
bantu belanja,1,"['bantu', 'belanja']"
suka belanja lazada kali kecewa karna status pesan terima terima tolong ditindaklanjuti kepercayan langgan,1,"['suka', 'belanja', 'lazada', 'kali', 'kecewa', 'karna', 'status', 'pesan', 'terima', 'terima', 'tolong', 'ditindaklanjuti', 'kepercayan', 'langgan']"
mntap,1,['mntap']
titik lokasi pin point alamat aplikasi,1,"['titik', 'lokasi', 'pin', 'point', 'alamat', 'aplikasi']"
puas kasih bintang barang sesuai real,1,"['puas', 'kasih', 'bintang', 'barang', 'sesuai', 'real']"
proses mesan kasi,1,"['proses', 'mesan', 'kasi']"
lazada hp sy buka,1,"['lazada', 'hp', 'sy', 'buka']"
tampil bagus nyaman mudah kendala iklan masuk aplikasi hambat kadang lag ringan iklan sat buka aplikasi lag terimakasih,1,"['tampil', 'bagus', 'nyaman', 'mudah', 'kendala', 'iklan', 'masuk', 'aplikasi', 'hambat', 'kadang', 'lag', 'ringan', 'iklan', 'sat', 'buka', 'aplikasi', 'lag', 'terimakasih']"
tahan,1,['tahan']
mantap,1,['mantap']
real pick,1,"['real', 'pick']"
bantu,1,['bantu']
suka banget lazada karna potong promo banyak gratis ongkir jabodetabek makasih,1,"['suka', 'banget', 'lazada', 'karna', 'potong', 'promo', 'banyak', 'gratis', 'ongkir', 'jabodetabek', 'makasih']"
moga amanah,1,"['moga', 'amanah']"
lumayan sesuai barang pesan,1,"['lumayan', 'sesuai', 'barang', 'pesan']"
murah,1,['murah']
lazada okey,1,"['lazada', 'okey']"
mudah,1,['mudah']
tingkat sat loading data halaman tersa lambat koneksi internet aman,1,"['tingkat', 'sat', 'loading', 'data', 'halaman', 'tersa', 'lambat', 'koneksi', 'internet', 'aman']"
suka,1,['suka']
sngat,1,['sngat']
ku kasih bintang acc lazpaylater tpi tolong limit kasih knp limit rb,1,"['ku', 'kasih', 'bintang', 'acc', 'lazpaylater', 'tpi', 'tolong', 'limit', 'kasih', 'knp', 'limit', 'rb']"
mantap,1,['mantap']
mantap,1,['mantap']
kenpa padahl ken pesan tolong baik,0,"['kenpa', 'padahl', 'ken', 'pesan', 'tolong', 'baik']"
kembali barang gudang lazada barang butuh kirim udah estimasi,0,"['kembali', 'barang', 'gudang', 'lazada', 'barang', 'butuh', 'kirim', 'udah', 'estimasi']"
aj,1,['aj']
lazada mantul,1,"['lazada', 'mantul']"
bingung dapetin gratis ongkir,1,"['bingung', 'dapetin', 'gratis', 'ongkir']"
moga amanah,1,"['moga', 'amanah']"
bgus,1,['bgus']
bagus,1,['bagus']
bagus,1,['bagus']
aplikasi bagus bnyk potong promo cashback ongkir sumatera potong rb dr ribu gitu mahal jatuh,1,"['aplikasi', 'bagus', 'bnyk', 'potong', 'promo', 'cashback', 'ongkir', 'sumatera', 'potong', 'rb', 'dr', 'ribu', 'gitu', 'mahal', 'jatuh']"
aplikasi bagus kirim cepat makan paket data seller amanah cuman makan ruang simpan papa tahan tingkat prestasi mu,1,"['aplikasi', 'bagus', 'kirim', 'cepat', 'makan', 'paket', 'data', 'seller', 'amanah', 'cuman', 'makan', 'ruang', 'simpan', 'papa', 'tahan', 'tingkat', 'prestasi', 'mu']"
bagus,1,['bagus']
keren,1,['keren']
bagus,1,['bagus']
oke,1,['oke']
cepat,1,['cepat']
mantap,1,['mantap']
lumayan salah anter,1,"['lumayan', 'salah', 'anter']"
bagus aplikasih,1,"['bagus', 'aplikasih']"
suka belanja,1,"['suka', 'belanja']"
bagus hasil,1,"['bagus', 'hasil']"
mohon lazada tindak oknum jual sesuai pesan guna rugi depan korban rugi terima kasih,1,"['mohon', 'lazada', 'tindak', 'oknum', 'jual', 'sesuai', 'pesan', 'guna', 'rugi', 'depan', 'korban', 'rugi', 'terima', 'kasih']"
assalamu alaikum selamat huruf publik moga allah swt rahmatmya aplikasi onl aminyra,1,"['assalamu', 'alaikum', 'selamat', 'huruf', 'publik', 'moga', 'allah', 'swt', 'rahmatmya', 'aplikasi', 'onl', 'aminyra']"
terimakasih lazada lazada maju,1,"['terimakasih', 'lazada', 'lazada', 'maju']"
moga jaya,1,"['moga', 'jaya']"
mantap,1,['mantap']
apk bagus hp banget iklan lazada tolong iklan,0,"['apk', 'bagus', 'hp', 'banget', 'iklan', 'lazada', 'tolong', 'iklan']"
ni lazada semangkin semangkin ting kirim lambat semangkin oplod semangkin emosi tolonglh lazada lambat kirim kembang ni lazada,0,"['ni', 'lazada', 'semangkin', 'semangkin', 'ting', 'kirim', 'lambat', 'semangkin', 'oplod', 'semangkin', 'emosi', 'tolonglh', 'lazada', 'lambat', 'kirim', 'kembang', 'ni', 'lazada']"
bantu terima kasih lazada,1,"['bantu', 'terima', 'kasih', 'lazada']"
kadang sesuai kadang kecwe tpi lumayan,1,"['kadang', 'sesuai', 'kadang', 'kecwe', 'tpi', 'lumayan']"
bagus banget amanah,1,"['bagus', 'banget', 'amanah']"
tema layar kasih pilih bos saperti warna gelap biru,1,"['tema', 'layar', 'kasih', 'pilih', 'bos', 'saperti', 'warna', 'gelap', 'biru']"
gagal belanja online,1,"['gagal', 'belanja', 'online']"
bermanfat udah belanja,1,"['bermanfat', 'udah', 'belanja']"
bagus,1,['bagus']
p p o,0,"['p', 'p', 'o']"
bagus banget,1,"['bagus', 'banget']"
lazada blanja apa kluar rumah,1,"['lazada', 'blanja', 'apa', 'kluar', 'rumah']"
sy guna sy fikir belanja lazada robert ongkirnya jg mahal,1,"['sy', 'guna', 'sy', 'fikir', 'belanja', 'lazada', 'robert', 'ongkirnya', 'jg', 'mahal']"
god,1,['god']
alhamdulillah layan kwalitas barang muas,1,"['alhamdulillah', 'layan', 'kwalitas', 'barang', 'muas']"
bantu,1,['bantu']
bagus,1,['bagus']
alhamdulillah lazada belanja ringan mudah an belanja amanah amin,1,"['alhamdulillah', 'lazada', 'belanja', 'ringan', 'mudah', 'an', 'belanja', 'amanah', 'amin']"
moga bagus profesional tim seller lazada,1,"['moga', 'bagus', 'profesional', 'tim', 'seller', 'lazada']"
suka,1,['suka']
layan nyah,1,"['layan', 'nyah']"
lumayan bagus bantu,1,"['lumayan', 'bagus', 'bantu']"
lumayan kren smoga lancar trus,1,"['lumayan', 'kren', 'smoga', 'lancar', 'trus']"
sip deh,1,"['sip', 'deh']"
nice online shopping,1,"['nice', 'online', 'shopping']"
mantap,1,['mantap']
kirim cepat aman bagus barang sesuai pesan,1,"['kirim', 'cepat', 'aman', 'bagus', 'barang', 'sesuai', 'pesan']"
kasih bintang q pakai aplikasi,1,"['kasih', 'bintang', 'q', 'pakai', 'aplikasi']"
zipppppp,1,['zipppppp']
belanja lazada mering belanja kadang barang pesan sesuai pesan,1,"['belanja', 'lazada', 'mering', 'belanja', 'kadang', 'barang', 'pesan', 'sesuai', 'pesan']"
moga lazada sll amanah,1,"['moga', 'lazada', 'sll', 'amanah']"
coba,1,['coba']
bagus,1,['bagus']
kasih harga murce lazada tpi kualitas okke,1,"['kasih', 'harga', 'murce', 'lazada', 'tpi', 'kualitas', 'okke']"
reload voucher lazada lazpark sempat tukar gems tutup,1,"['reload', 'voucher', 'lazada', 'lazpark', 'sempat', 'tukar', 'gems', 'tutup']"
bagus,1,['bagus']
hai lazada fitur barang sangatt coba collab artis kpop artis indo mulu hehehe kaya nct enhypen gitu,1,"['hai', 'lazada', 'fitur', 'barang', 'sangatt', 'coba', 'collab', 'artis', 'kpop', 'artis', 'indo', 'mulu', 'hehehe', 'kaya', 'nct', 'enhypen', 'gitu']"
kadang puas barang beli kadang kecewa barang sesuai post moga depan belanja puas sesuai pesan makasih lazada moga solusi belanja mudah,1,"['kadang', 'puas', 'barang', 'beli', 'kadang', 'kecewa', 'barang', 'sesuai', 'post', 'moga', 'depan', 'belanja', 'puas', 'sesuai', 'pesan', 'makasih', 'lazada', 'moga', 'solusi', 'belanja', 'mudah']"
puas kaxang seller nakal harap tindak lazada apabial seller nakal,1,"['puas', 'kaxang', 'seller', 'nakal', 'harap', 'tindak', 'lazada', 'apabial', 'seller', 'nakal']"
lazada,0,['lazada']
mantap,1,['mantap']
kirim g kayak dlu cepet,0,"['kirim', 'g', 'kayak', 'dlu', 'cepet']"
oke,1,['oke']
cuman gk suka udh ambil opsi trs gagalin promo diskon hilang,0,"['cuman', 'gk', 'suka', 'udh', 'ambil', 'opsi', 'trs', 'gagalin', 'promo', 'diskon', 'hilang']"
klu ongkir murah,1,"['klu', 'ongkir', 'murah']"
lazada tolong ubah tangal vayleternya jgan tnggal tngal ap tngal brpa gtuh susah klu,1,"['lazada', 'tolong', 'ubah', 'tangal', 'vayleternya', 'jgan', 'tnggal', 'tngal', 'ap', 'tngal', 'brpa', 'gtuh', 'susah', 'klu']"
barang sesuai,1,"['barang', 'sesuai']"
suka banget apk lazada harga murah,1,"['suka', 'banget', 'apk', 'lazada', 'harga', 'murah']"
mudah belanja,1,"['mudah', 'belanja']"
its oke,1,"['its', 'oke']"
jual tanggung,1,"['jual', 'tanggung']"
saran lazada kasih menu pilih paket jnt lex id jne apa enak langgan ngalamin lex id slalu sampe rumah eh pas jnt boro sampe rumah barang nyampe notif terima sombong langgan lazada lo aplikasi jual beli online tetep akumah lazada komplen,1,"['saran', 'lazada', 'kasih', 'menu', 'pilih', 'paket', 'jnt', 'lex', 'id', 'jne', 'apa', 'enak', 'langgan', 'ngalamin', 'lex', 'id', 'slalu', 'sampe', 'rumah', 'eh', 'pas', 'jnt', 'boro', 'sampe', 'rumah', 'barang', 'nyampe', 'notif', 'terima', 'sombong', 'langgan', 'lazada', 'lo', 'aplikasi', 'jual', 'beli', 'online', 'tetep', 'akumah', 'lazada', 'komplen']"
god luck,1,"['god', 'luck']"
bgud,1,['bgud']
alhamdulilah aplikasi batu bangat belanja dr rumah,1,"['alhamdulilah', 'aplikasi', 'batu', 'bangat', 'belanja', 'dr', 'rumah']"
mantap,1,['mantap']
top,1,['top']
kali check out lebih minimal beli voucher gratis ongkir pakai pas klik check out voucher pakai klaim voucher gratis ongkir solusi,1,"['kali', 'check', 'out', 'lebih', 'minimal', 'beli', 'voucher', 'gratis', 'ongkir', 'pakai', 'pas', 'klik', 'check', 'out', 'voucher', 'pakai', 'klaim', 'voucher', 'gratis', 'ongkir', 'solusi']"
